;Dataset;Model;Filters;Baseline value;Predicted ROC-AUC;Ratio [%]
990;bbbp;GaussianNB;"BrenkFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1193;bbbp;GaussianNB;"LipinskiFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1237;bbbp;GaussianNB;"NIBRFilter;RuleOfVeberFilter";53.7001;-2.9064;94.5877
922;bbbp;GaussianNB;"BeyondRo5Filter;REOSFilter";53.7001;-2.9064;94.5877
1345;bbbp;GaussianNB;"SureChEMBLFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1140;bbbp;GaussianNB;"InpharmaticaFilter;OpreaFilter";53.7001;-2.9064;94.5877
1285;bbbp;GaussianNB;"PAINSFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
905;bbbp;GaussianNB;"BeyondRo5Filter;BrenkFilter";53.7001;-2.9064;94.5877
1163;bbbp;GaussianNB;"LINTFilter;REOSFilter";53.7001;-2.9064;94.5877
1143;bbbp;GaussianNB;"InpharmaticaFilter;REOSFilter";53.7001;-2.9064;94.5877
1044;bbbp;GaussianNB;"GhoseFilter;GSKFilter";53.7001;-2.9064;94.5877
963;bbbp;GaussianNB;"BrenkFilter;FAF4DruglikeFilter";53.7001;-2.9064;94.5877
1355;bbbp;GaussianNB;"ZINCBasicFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1138;bbbp;GaussianNB;"InpharmaticaFilter;NIBRFilter";53.7001;-2.9064;94.5877
1168;bbbp;GaussianNB;"LINTFilter;RuleOfXuFilter";53.7001;-2.9064;94.5877
1310;bbbp;GaussianNB;"RuleOfFourFilter;ZINCBasicFilter";53.7001;-2.9064;94.5877
1311;bbbp;GaussianNB;"RuleOfFourFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1017;bbbp;GaussianNB;"FAF4DruglikeFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1228;bbbp;GaussianNB;"MolecularWeightFilter;ZINCDruglikeFilter";53.7001;-2.9064;94.5877
1141;bbbp;GaussianNB;"InpharmaticaFilter;PAINSFilter";53.7001;-3.0623;94.2975
957;bbbp;GaussianNB;"BMSFilter;SureChEMBLFilter";53.7001;-3.0985;94.23
1085;bbbp;GaussianNB;"GlaxoFilter;SureChEMBLFilter";53.7001;-3.0985;94.23
1254;bbbp;GaussianNB;"NIHFilter;SureChEMBLFilter";53.7001;-3.0985;94.23
1339;bbbp;GaussianNB;"RuleOfXuFilter;ZINCBasicFilter";53.7001;-3.0985;94.23
970;bbbp;GaussianNB;"BrenkFilter;LINTFilter";53.7001;-3.0985;94.23
405;bbbp;LogisticRegression;"RuleOfFourFilter;ValenceDiscoveryFilter";83.622;-33.0313;60.4992
1223;bbbp;GaussianNB;"MolecularWeightFilter;SureChEMBLFilter";53.7001;-3.1094;94.2097
1071;bbbp;GaussianNB;"GlaxoFilter;LipinskiFilter";53.7001;-3.1347;94.1625
942;bbbp;GaussianNB;"BMSFilter;LINTFilter";53.7001;-3.1347;94.1625
1341;bbbp;GaussianNB;"SureChEMBLFilter;TiceHerbicidesFilter";53.7001;-3.1347;94.1625
1159;bbbp;GaussianNB;"LINTFilter;NIHFilter";53.7001;-3.1347;94.1625
971;bbbp;GaussianNB;"BrenkFilter;LipinskiFilter";53.7001;-3.1347;94.1625
1135;bbbp;GaussianNB;"InpharmaticaFilter;LipinskiFilter";53.7001;-3.1347;94.1625
943;bbbp;GaussianNB;"BMSFilter;LipinskiFilter";53.7001;-3.1347;94.1625
1306;bbbp;GaussianNB;"RuleOfFourFilter;RuleOfXuFilter";53.7001;-3.1347;94.1625
909;bbbp;GaussianNB;"BeyondRo5Filter;GlaxoFilter";53.7001;-3.1347;94.1625
1252;bbbp;GaussianNB;"NIHFilter;RuleOfVeberFilter";53.7001;-3.1347;94.1625
955;bbbp;GaussianNB;"BMSFilter;RuleOfVeberFilter";53.7001;-3.1347;94.1625
1083;bbbp;GaussianNB;"GlaxoFilter;RuleOfVeberFilter";53.7001;-3.1347;94.1625
1178;bbbp;GaussianNB;"LipinskiFilter;NIHFilter";53.7001;-3.1347;94.1625
915;bbbp;GaussianNB;"BeyondRo5Filter;MLSMRFilter";53.7001;-3.171;94.095
962;bbbp;GaussianNB;"BMSFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
911;bbbp;GaussianNB;"BeyondRo5Filter;HaoFilter";53.7001;-3.171;94.095
993;bbbp;GaussianNB;"FAF4DruglikeFilter;GlaxoFilter";53.7001;-3.171;94.095
1046;bbbp;GaussianNB;"GhoseFilter;InpharmaticaFilter";53.7001;-3.171;94.095
992;bbbp;GaussianNB;"FAF4DruglikeFilter;GhoseFilter";53.7001;-3.171;94.095
1139;bbbp;GaussianNB;"InpharmaticaFilter;NIHFilter";53.7001;-3.171;94.095
975;bbbp;GaussianNB;"BrenkFilter;NIHFilter";53.7001;-3.171;94.095
1132;bbbp;GaussianNB;"HaoFilter;ZINCBasicFilter";53.7001;-3.171;94.095
1001;bbbp;GaussianNB;"FAF4DruglikeFilter;NIBRFilter";53.7001;-3.171;94.095
1204;bbbp;GaussianNB;"MLSMRFilter;RuleOfVeberFilter";53.7001;-3.171;94.095
974;bbbp;GaussianNB;"BrenkFilter;NIBRFilter";53.7001;-3.171;94.095
960;bbbp;GaussianNB;"BMSFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
1050;bbbp;GaussianNB;"GhoseFilter;MolecularWeightFilter";53.7001;-3.171;94.095
1048;bbbp;GaussianNB;"GhoseFilter;LipinskiFilter";53.7001;-3.171;94.095
1150;bbbp;GaussianNB;"InpharmaticaFilter;TiceHerbicidesFilter";53.7001;-3.171;94.095
1151;bbbp;GaussianNB;"InpharmaticaFilter;TiceInsecticidesFilter";53.7001;-3.171;94.095
1002;bbbp;GaussianNB;"FAF4DruglikeFilter;NIHFilter";53.7001;-3.171;94.095
1210;bbbp;GaussianNB;"MLSMRFilter;ZINCBasicFilter";53.7001;-3.171;94.095
1006;bbbp;GaussianNB;"FAF4DruglikeFilter;REOSFilter";53.7001;-3.171;94.095
1175;bbbp;GaussianNB;"LipinskiFilter;MLSMRFilter";53.7001;-3.171;94.095
1211;bbbp;GaussianNB;"MLSMRFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1309;bbbp;GaussianNB;"RuleOfFourFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
1305;bbbp;GaussianNB;"RuleOfFourFilter;RuleOfVeberFilter";53.7001;-3.171;94.095
1206;bbbp;GaussianNB;"MLSMRFilter;SureChEMBLFilter";53.7001;-3.171;94.095
1025;bbbp;GaussianNB;"FAF4LeadlikeFilter;MLSMRFilter";53.7001;-3.171;94.095
979;bbbp;GaussianNB;"BrenkFilter;REOSFilter";53.7001;-3.171;94.095
934;bbbp;GaussianNB;"BMSFilter;BrenkFilter";53.7001;-3.171;94.095
935;bbbp;GaussianNB;"BMSFilter;FAF4DruglikeFilter";53.7001;-3.171;94.095
1126;bbbp;GaussianNB;"HaoFilter;RuleOfVeberFilter";53.7001;-3.171;94.095
999;bbbp;GaussianNB;"FAF4DruglikeFilter;MLSMRFilter";53.7001;-3.171;94.095
908;bbbp;GaussianNB;"BeyondRo5Filter;GhoseFilter";53.7001;-3.171;94.095
1156;bbbp;GaussianNB;"LINTFilter;MLSMRFilter";53.7001;-3.171;94.095
1129;bbbp;GaussianNB;"HaoFilter;TiceHerbicidesFilter";53.7001;-3.171;94.095
1350;bbbp;GaussianNB;"TiceInsecticidesFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
965;bbbp;GaussianNB;"BrenkFilter;GhoseFilter";53.7001;-3.171;94.095
1196;bbbp;GaussianNB;"MLSMRFilter;NIHFilter";53.7001;-3.171;94.095
1066;bbbp;GaussianNB;"GhoseFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1123;bbbp;GaussianNB;"HaoFilter;REOSFilter";53.7001;-3.171;94.095
1349;bbbp;GaussianNB;"TiceHerbicidesFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1243;bbbp;GaussianNB;"NIBRFilter;ZINCBasicFilter";53.7001;-3.171;94.095
1097;bbbp;GaussianNB;"GSKFilter;NIBRFilter";53.7001;-3.171;94.095
1067;bbbp;GaussianNB;"GlaxoFilter;GSKFilter";53.7001;-3.171;94.095
1244;bbbp;GaussianNB;"NIBRFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1068;bbbp;GaussianNB;"GlaxoFilter;HaoFilter";53.7001;-3.171;94.095
1262;bbbp;GaussianNB;"OpreaFilter;REOSFilter";53.7001;-3.171;94.095
1090;bbbp;GaussianNB;"GlaxoFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1088;bbbp;GaussianNB;"GlaxoFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
1072;bbbp;GaussianNB;"GlaxoFilter;MLSMRFilter";53.7001;-3.171;94.095
1257;bbbp;GaussianNB;"NIHFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
944;bbbp;GaussianNB;"BMSFilter;MLSMRFilter";53.7001;-3.171;94.095
1259;bbbp;GaussianNB;"NIHFilter;ZINCDruglikeFilter";53.7001;-3.171;94.095
1198;bbbp;GaussianNB;"MLSMRFilter;PAINSFilter";53.7001;-3.171;94.095
1065;bbbp;GaussianNB;"GhoseFilter;ZINCBasicFilter";53.7001;-3.171;94.095
1209;bbbp;GaussianNB;"MLSMRFilter;ValenceDiscoveryFilter";53.7001;-3.171;94.095
1108;bbbp;GaussianNB;"GSKFilter;TiceHerbicidesFilter";53.7001;-3.171;94.095
1266;bbbp;GaussianNB;"OpreaFilter;RuleOfXuFilter";53.7001;-3.171;94.095
940;bbbp;GaussianNB;"BMSFilter;HaoFilter";53.7001;-3.171;94.095
1194;bbbp;GaussianNB;"MLSMRFilter;MolecularWeightFilter";53.7001;-3.171;94.095
1233;bbbp;GaussianNB;"NIBRFilter;REOSFilter";53.7001;-3.171;94.095
1119;bbbp;GaussianNB;"HaoFilter;NIHFilter";53.7001;-3.171;94.095
1117;bbbp;GaussianNB;"HaoFilter;MolecularWeightFilter";53.7001;-3.171;94.095
1269;bbbp;GaussianNB;"OpreaFilter;TiceInsecticidesFilter";53.7001;-3.171;94.095
1115;bbbp;GaussianNB;"HaoFilter;LipinskiFilter";53.7001;-3.171;94.095
1059;bbbp;GaussianNB;"GhoseFilter;RuleOfVeberFilter";53.7001;-3.171;94.095
1195;bbbp;GaussianNB;"MLSMRFilter;NIBRFilter";53.7001;-3.171;94.095
1240;bbbp;GaussianNB;"NIBRFilter;TiceHerbicidesFilter";53.7001;-3.171;94.095
941;bbbp;GaussianNB;"BMSFilter;InpharmaticaFilter";53.7001;-3.171;94.095
1280;bbbp;GaussianNB;"PAINSFilter;SureChEMBLFilter";53.7001;-3.2181;94.0073
1344;bbbp;GaussianNB;"SureChEMBLFilter;ZINCBasicFilter";53.7001;-3.2906;93.8723
1073;bbbp;GaussianNB;"GlaxoFilter;MolecularWeightFilter";53.7001;-3.2906;93.8723
1077;bbbp;GaussianNB;"GlaxoFilter;PAINSFilter";53.7001;-3.3268;93.8048
1188;bbbp;GaussianNB;"LipinskiFilter;SureChEMBLFilter";53.7001;-3.363;93.7373
1222;bbbp;GaussianNB;"MolecularWeightFilter;RuleOfXuFilter";53.7001;-3.363;93.7373
1089;bbbp;GaussianNB;"GlaxoFilter;ZINCBasicFilter";53.7001;-3.363;93.7373
1148;bbbp;GaussianNB;"InpharmaticaFilter;RuleOfXuFilter";53.7001;-3.363;93.7373
928;bbbp;GaussianNB;"BeyondRo5Filter;SureChEMBLFilter";53.7001;-3.363;93.7373
1246;bbbp;GaussianNB;"NIHFilter;PAINSFilter";53.7001;-3.3993;93.6699
977;bbbp;GaussianNB;"BrenkFilter;PAINSFilter";53.7001;-3.3993;93.6699
939;bbbp;GaussianNB;"BMSFilter;GSKFilter";53.7001;-3.3993;93.6699
1098;bbbp;GaussianNB;"GSKFilter;NIHFilter";53.7001;-3.3993;93.6699
1279;bbbp;GaussianNB;"PAINSFilter;RuleOfXuFilter";53.7001;-3.3993;93.6699
949;bbbp;GaussianNB;"BMSFilter;PAINSFilter";53.7001;-3.3993;93.6699
1330;bbbp;GaussianNB;"RuleOfVeberFilter;TiceHerbicidesFilter";53.7001;-3.3993;93.6699
1270;bbbp;GaussianNB;"OpreaFilter;ValenceDiscoveryFilter";53.7001;-3.3993;93.6699
1300;bbbp;GaussianNB;"REOSFilter;TiceHerbicidesFilter";53.7001;-3.3993;93.6699
966;bbbp;GaussianNB;"BrenkFilter;GlaxoFilter";53.7001;-3.3993;93.6699
1207;bbbp;GaussianNB;"MLSMRFilter;TiceHerbicidesFilter";53.7001;-3.4355;93.6024
1205;bbbp;GaussianNB;"MLSMRFilter;RuleOfXuFilter";53.7001;-3.4355;93.6024
1337;bbbp;GaussianNB;"RuleOfXuFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1260;bbbp;GaussianNB;"OpreaFilter;PAINSFilter";53.7001;-3.4355;93.6024
1331;bbbp;GaussianNB;"RuleOfVeberFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1304;bbbp;GaussianNB;"REOSFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
1214;bbbp;GaussianNB;"MolecularWeightFilter;OpreaFilter";53.7001;-3.4355;93.6024
1297;bbbp;GaussianNB;"REOSFilter;RuleOfVeberFilter";53.7001;-3.4355;93.6024
907;bbbp;GaussianNB;"BeyondRo5Filter;FAF4LeadlikeFilter";53.7001;-3.4355;93.6024
1352;bbbp;GaussianNB;"TiceInsecticidesFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
1282;bbbp;GaussianNB;"PAINSFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1225;bbbp;GaussianNB;"MolecularWeightFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1272;bbbp;GaussianNB;"OpreaFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
1229;bbbp;GaussianNB;"NIBRFilter;NIHFilter";53.7001;-3.4355;93.6024
1230;bbbp;GaussianNB;"NIBRFilter;OpreaFilter";53.7001;-3.4355;93.6024
1271;bbbp;GaussianNB;"OpreaFilter;ZINCBasicFilter";53.7001;-3.4355;93.6024
1351;bbbp;GaussianNB;"TiceInsecticidesFilter;ZINCBasicFilter";53.7001;-3.4355;93.6024
1241;bbbp;GaussianNB;"NIBRFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1248;bbbp;GaussianNB;"NIHFilter;REOSFilter";53.7001;-3.4355;93.6024
1154;bbbp;GaussianNB;"InpharmaticaFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
1095;bbbp;GaussianNB;"GSKFilter;MLSMRFilter";53.7001;-3.4355;93.6024
1121;bbbp;GaussianNB;"HaoFilter;PAINSFilter";53.7001;-3.4355;93.6024
1118;bbbp;GaussianNB;"HaoFilter;NIBRFilter";53.7001;-3.4355;93.6024
1116;bbbp;GaussianNB;"HaoFilter;MLSMRFilter";53.7001;-3.4355;93.6024
1099;bbbp;GaussianNB;"GSKFilter;OpreaFilter";53.7001;-3.4355;93.6024
1092;bbbp;GaussianNB;"GSKFilter;InpharmaticaFilter";53.7001;-3.4355;93.6024
1091;bbbp;GaussianNB;"GSKFilter;HaoFilter";53.7001;-3.4355;93.6024
1086;bbbp;GaussianNB;"GlaxoFilter;TiceHerbicidesFilter";53.7001;-3.4355;93.6024
1079;bbbp;GaussianNB;"GlaxoFilter;REOSFilter";53.7001;-3.4355;93.6024
1074;bbbp;GaussianNB;"GlaxoFilter;NIBRFilter";53.7001;-3.4355;93.6024
1019;bbbp;GaussianNB;"FAF4LeadlikeFilter;GlaxoFilter";53.7001;-3.4355;93.6024
1020;bbbp;GaussianNB;"FAF4LeadlikeFilter;GSKFilter";53.7001;-3.4355;93.6024
1021;bbbp;GaussianNB;"FAF4LeadlikeFilter;HaoFilter";53.7001;-3.4355;93.6024
1061;bbbp;GaussianNB;"GhoseFilter;SureChEMBLFilter";53.7001;-3.4355;93.6024
1023;bbbp;GaussianNB;"FAF4LeadlikeFilter;LINTFilter";53.7001;-3.4355;93.6024
946;bbbp;GaussianNB;"BMSFilter;NIBRFilter";53.7001;-3.4355;93.6024
1054;bbbp;GaussianNB;"GhoseFilter;PAINSFilter";53.7001;-3.4355;93.6024
1024;bbbp;GaussianNB;"FAF4LeadlikeFilter;LipinskiFilter";53.7001;-3.4355;93.6024
1052;bbbp;GaussianNB;"GhoseFilter;NIHFilter";53.7001;-3.4355;93.6024
1051;bbbp;GaussianNB;"GhoseFilter;NIBRFilter";53.7001;-3.4355;93.6024
1026;bbbp;GaussianNB;"FAF4LeadlikeFilter;MolecularWeightFilter";53.7001;-3.4355;93.6024
1027;bbbp;GaussianNB;"FAF4LeadlikeFilter;NIBRFilter";53.7001;-3.4355;93.6024
1028;bbbp;GaussianNB;"FAF4LeadlikeFilter;NIHFilter";53.7001;-3.4355;93.6024
1043;bbbp;GaussianNB;"GhoseFilter;GlaxoFilter";53.7001;-3.4355;93.6024
1042;bbbp;GaussianNB;"FAF4LeadlikeFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
1041;bbbp;GaussianNB;"FAF4LeadlikeFilter;ZINCBasicFilter";53.7001;-3.4355;93.6024
1038;bbbp;GaussianNB;"FAF4LeadlikeFilter;TiceHerbicidesFilter";53.7001;-3.4355;93.6024
1037;bbbp;GaussianNB;"FAF4LeadlikeFilter;SureChEMBLFilter";53.7001;-3.4355;93.6024
1030;bbbp;GaussianNB;"FAF4LeadlikeFilter;PAINSFilter";53.7001;-3.4355;93.6024
1014;bbbp;GaussianNB;"FAF4DruglikeFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1035;bbbp;GaussianNB;"FAF4LeadlikeFilter;RuleOfVeberFilter";53.7001;-3.4355;93.6024
1136;bbbp;GaussianNB;"InpharmaticaFilter;MLSMRFilter";53.7001;-3.4355;93.6024
996;bbbp;GaussianNB;"FAF4DruglikeFilter;InpharmaticaFilter";53.7001;-3.4355;93.6024
1179;bbbp;GaussianNB;"LipinskiFilter;OpreaFilter";53.7001;-3.4355;93.6024
995;bbbp;GaussianNB;"FAF4DruglikeFilter;HaoFilter";53.7001;-3.4355;93.6024
930;bbbp;GaussianNB;"BeyondRo5Filter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
976;bbbp;GaussianNB;"BrenkFilter;OpreaFilter";53.7001;-3.4355;93.6024
951;bbbp;GaussianNB;"BMSFilter;REOSFilter";53.7001;-3.4355;93.6024
937;bbbp;GaussianNB;"BMSFilter;GhoseFilter";53.7001;-3.4355;93.6024
936;bbbp;GaussianNB;"BMSFilter;FAF4LeadlikeFilter";53.7001;-3.4355;93.6024
1133;bbbp;GaussianNB;"HaoFilter;ZINCDruglikeFilter";53.7001;-3.4355;93.6024
991;bbbp;GaussianNB;"FAF4DruglikeFilter;FAF4LeadlikeFilter";53.7001;-3.4355;93.6024
968;bbbp;GaussianNB;"BrenkFilter;HaoFilter";53.7001;-3.4355;93.6024
964;bbbp;GaussianNB;"BrenkFilter;FAF4LeadlikeFilter";53.7001;-3.4355;93.6024
1190;bbbp;GaussianNB;"LipinskiFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1007;bbbp;GaussianNB;"FAF4DruglikeFilter;RuleOfFourFilter";53.7001;-3.4355;93.6024
1003;bbbp;GaussianNB;"FAF4DruglikeFilter;OpreaFilter";53.7001;-3.4355;93.6024
1128;bbbp;GaussianNB;"HaoFilter;SureChEMBLFilter";53.7001;-3.4355;93.6024
1171;bbbp;GaussianNB;"LINTFilter;TiceInsecticidesFilter";53.7001;-3.4355;93.6024
1069;bbbp;GaussianNB;"GlaxoFilter;InpharmaticaFilter";53.7001;-3.6276;93.2447
1255;bbbp;GaussianNB;"NIHFilter;TiceHerbicidesFilter";53.7001;-3.6638;93.1772
1238;bbbp;GaussianNB;"NIBRFilter;RuleOfXuFilter";53.7001;-3.6638;93.1772
958;bbbp;GaussianNB;"BMSFilter;TiceHerbicidesFilter";53.7001;-3.6638;93.1772
984;bbbp;GaussianNB;"BrenkFilter;RuleOfXuFilter";53.7001;-3.6638;93.1772
981;bbbp;GaussianNB;"BrenkFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1022;bbbp;GaussianNB;"FAF4LeadlikeFilter;InpharmaticaFilter";53.7001;-3.7001;93.1097
1008;bbbp;GaussianNB;"FAF4DruglikeFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1301;bbbp;GaussianNB;"REOSFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1346;bbbp;GaussianNB;"TiceHerbicidesFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1299;bbbp;GaussianNB;"REOSFilter;SureChEMBLFilter";53.7001;-3.7001;93.1097
972;bbbp;GaussianNB;"BrenkFilter;MLSMRFilter";53.7001;-3.7001;93.1097
1029;bbbp;GaussianNB;"FAF4LeadlikeFilter;OpreaFilter";53.7001;-3.7001;93.1097
1296;bbbp;GaussianNB;"REOSFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
959;bbbp;GaussianNB;"BMSFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
956;bbbp;GaussianNB;"BMSFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
1032;bbbp;GaussianNB;"FAF4LeadlikeFilter;REOSFilter";53.7001;-3.7001;93.1097
1342;bbbp;GaussianNB;"SureChEMBLFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1018;bbbp;GaussianNB;"FAF4LeadlikeFilter;GhoseFilter";53.7001;-3.7001;93.1097
1308;bbbp;GaussianNB;"RuleOfFourFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1321;bbbp;GaussianNB;"RuleOfTwoFilter;RuleOfVeberFilter";53.7001;-3.7001;93.1097
1009;bbbp;GaussianNB;"FAF4DruglikeFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
948;bbbp;GaussianNB;"BMSFilter;OpreaFilter";53.7001;-3.7001;93.1097
1327;bbbp;GaussianNB;"RuleOfTwoFilter;ZINCDruglikeFilter";53.7001;-3.7001;93.1097
1326;bbbp;GaussianNB;"RuleOfTwoFilter;ZINCBasicFilter";53.7001;-3.7001;93.1097
1325;bbbp;GaussianNB;"RuleOfTwoFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1324;bbbp;GaussianNB;"RuleOfTwoFilter;TiceHerbicidesFilter";53.7001;-3.7001;93.1097
1323;bbbp;GaussianNB;"RuleOfTwoFilter;SureChEMBLFilter";53.7001;-3.7001;93.1097
1322;bbbp;GaussianNB;"RuleOfTwoFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
1033;bbbp;GaussianNB;"FAF4LeadlikeFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1320;bbbp;GaussianNB;"RuleOfThreeFilter;ZINCDruglikeFilter";53.7001;-3.7001;93.1097
982;bbbp;GaussianNB;"BrenkFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1319;bbbp;GaussianNB;"RuleOfThreeFilter;ZINCBasicFilter";53.7001;-3.7001;93.1097
1318;bbbp;GaussianNB;"RuleOfThreeFilter;ValenceDiscoveryFilter";53.7001;-3.7001;93.1097
1317;bbbp;GaussianNB;"RuleOfThreeFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1316;bbbp;GaussianNB;"RuleOfThreeFilter;TiceHerbicidesFilter";53.7001;-3.7001;93.1097
1315;bbbp;GaussianNB;"RuleOfThreeFilter;SureChEMBLFilter";53.7001;-3.7001;93.1097
1314;bbbp;GaussianNB;"RuleOfThreeFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
1313;bbbp;GaussianNB;"RuleOfThreeFilter;RuleOfVeberFilter";53.7001;-3.7001;93.1097
1312;bbbp;GaussianNB;"RuleOfThreeFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
987;bbbp;GaussianNB;"BrenkFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1277;bbbp;GaussianNB;"PAINSFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
953;bbbp;GaussianNB;"BMSFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1034;bbbp;GaussianNB;"FAF4LeadlikeFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1245;bbbp;GaussianNB;"NIHFilter;OpreaFilter";53.7001;-3.7001;93.1097
1036;bbbp;GaussianNB;"FAF4LeadlikeFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
1109;bbbp;GaussianNB;"GSKFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1113;bbbp;GaussianNB;"HaoFilter;InpharmaticaFilter";53.7001;-3.7001;93.1097
1236;bbbp;GaussianNB;"NIBRFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1235;bbbp;GaussianNB;"NIBRFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1120;bbbp;GaussianNB;"HaoFilter;OpreaFilter";53.7001;-3.7001;93.1097
924;bbbp;GaussianNB;"BeyondRo5Filter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1124;bbbp;GaussianNB;"HaoFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1125;bbbp;GaussianNB;"HaoFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1127;bbbp;GaussianNB;"HaoFilter;RuleOfXuFilter";53.7001;-3.7001;93.1097
925;bbbp;GaussianNB;"BeyondRo5Filter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1130;bbbp;GaussianNB;"HaoFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1145;bbbp;GaussianNB;"InpharmaticaFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1146;bbbp;GaussianNB;"InpharmaticaFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1220;bbbp;GaussianNB;"MolecularWeightFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1219;bbbp;GaussianNB;"MolecularWeightFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
954;bbbp;GaussianNB;"BMSFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1160;bbbp;GaussianNB;"LINTFilter;OpreaFilter";53.7001;-3.7001;93.1097
1165;bbbp;GaussianNB;"LINTFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1166;bbbp;GaussianNB;"LINTFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1208;bbbp;GaussianNB;"MLSMRFilter;TiceInsecticidesFilter";53.7001;-3.7001;93.1097
1183;bbbp;GaussianNB;"LipinskiFilter;RuleOfFourFilter";53.7001;-3.7001;93.1097
1184;bbbp;GaussianNB;"LipinskiFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1185;bbbp;GaussianNB;"LipinskiFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1203;bbbp;GaussianNB;"MLSMRFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
1202;bbbp;GaussianNB;"MLSMRFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1197;bbbp;GaussianNB;"MLSMRFilter;OpreaFilter";53.7001;-3.7001;93.1097
1103;bbbp;GaussianNB;"GSKFilter;RuleOfThreeFilter";53.7001;-3.7001;93.1097
1104;bbbp;GaussianNB;"GSKFilter;RuleOfTwoFilter";53.7001;-3.7001;93.1097
919;bbbp;GaussianNB;"BeyondRo5Filter;OpreaFilter";53.7001;-3.7001;93.1097
1047;bbbp;GaussianNB;"GhoseFilter;LINTFilter";53.7001;-3.7001;93.1097
